1.771007	0.25598082218911 0.32042964786491 -22.842837619539 -0.000619363275939024 -0.00121453552339359 -0.000864521545140748 0.999998696946698
1.875129	0.273595890462074 0.38947016924445 -24.2317483144219 0.000223149189231375 -0.00152009946012087 0.000744511431475317 0.999998542601338
1.979377	0.304074306882843 0.50326902705801 -25.6050286423887 0.00201023377797785 -0.00182654966206703 0.00109263564721835 0.999995714402733
2.083502	0.342300609164261 0.58588013352269 -26.97250147682 0.00320371510403388 -0.00215584655836113 -0.000549487791440161 0.999992393270227
2.187759	0.336954155022929 0.523898343747186 -28.3237198671436 0.00190023292069429 -0.00194673980297867 -0.00203697592480689 0.999994225007359
2.291881	0.210533155344195 0.907892149796741 -29.5337258497981 0.00262533646237984 -0.00156239466487356 0.000435312814544475 0.999995238505726
2.396132	0.276324073685607 0.821754016693855 -30.9044805444518 0.00112127664375138 -0.00223438135968154 0.00103571953083903 0.999996338775138
2.500257	0.33083611731954 0.720715581386224 -32.3550120638743 0.000639617491626455 -0.00253150005983853 0.000191234504433396 0.999996572907265
2.604383	0.429043245368 0.653557555111565 -33.649078812548 -0.000663972050035387 -0.00334172711464374 0.00133554229944883 0.99999330414147
2.708628	0.422405311275759 0.629215894326293 -35.0794523183545 -0.000480705835324498 -0.00311155890371312 0.000654432153678653 0.999994829407455
2.812757	0.426411891668905 0.6962182634441 -36.4410053356081 9.88199983693487e-05 -0.00307962344720458 0.000728835925411526 0.99999498746355
2.916881	0.458441963706504 0.712831584671325 -37.9147337695682 0.000535356292713042 -0.00309217332787601 0.00102228574954259 0.999994553379966
3.021006	0.505542253903676 0.74028124007562 -39.2655736079096 0.000645498146592436 -0.00343744043062402 0.0024098731102518 0.999990979882829
3.125256	0.563210545750699 0.689833566780586 -40.6937796380703 0.000128130442897967 -0.00368463817818973 0.00349259052850981 0.999987104334594
3.229379	0.602722175020192 0.736651000053801 -42.0465592304588 0.000407398953880475 -0.00385549112110438 0.00479210795814675 0.999981002277356
3.333502	0.590262279917043 0.758757429166853 -43.5319257814644 0.000388265138038487 -0.0035872469534142 0.0049104015166638 0.999981434260868
3.437629	0.601981571108285 0.778314430945377 -44.9284124410102 0.000363642909351774 -0.00351676954856596 0.00477446445841347 0.999982352136733
3.541754	0.563807930257565 0.807068735025482 -46.3972980157515 0.000322809405731309 -0.0030671480357579 0.00394555006492585 0.999987460437229
3.64588	0.579318172856757 0.840783896566911 -47.7627078923425 0.000404833379172051 -0.00295917342123844 0.00389461724779374 0.999987955607012
3.750007	0.505765207671189 0.936798940670119 -49.242748747073 0.00113527296474374 -0.00220014613289312 0.00402452270601198 0.999988836802331
3.854131	0.477539151156523 0.953302220660778 -50.6311047684653 0.0010251449530416 -0.0017180072959673 0.00412417067101616 0.999989494317332
3.958276	0.495128929736634 0.998847184102407 -52.0264353719667 0.00121118569692305 -0.00156481328066511 0.00404572903541181 0.99998985818116
4.062383	0.471155231367532 1.04896311134556 -53.4723577410079 0.00154045302149351 -0.00118128915995855 0.00445074097055592 0.999988211163123
4.166506	0.418862903550006 1.16484679169361 -54.90761968423 0.00225068150248824 -0.00064035345426637 0.00381655075564562 0.99998997911007
4.270633	0.378896001245447 1.20531487080142 -56.3294428372549 0.00242067556648813 -0.000235582292230302 0.00278133899068742 0.999993174468808
4.374756	0.443976320295648 1.19691391748924 -57.7520574571367 0.0021923233565191 -0.000445512294031283 0.00160881258611966 0.999996203472373
4.478884	0.403041410852863 1.20326346744022 -59.2158766799775 0.00207044888930744 -0.000180765006140854 0.00121298468363356 0.999997104612592
4.583132	0.493628102241427 1.25105199575466 -60.6424467623749 0.00244456043421322 -0.000539468902044334 -0.000238172445957268 0.999996838180738
4.687259	0.540315402977631 1.31105757025725 -62.0890436400954 0.00272484818181011 -0.000866910367225361 -0.000775085145646943 0.99999561144628
4.791384	0.574102674030696 1.33310826193443 -63.5344979338689 0.00272841564098315 -0.000939141028475371 -0.000893284778441222 0.999995437891855
4.895505	0.632584149724274 1.30360425370915 -64.936803252976 0.00231677891507612 -0.00129850372455811 -0.00197808194790655 0.999994516792639
4.99963	0.677312593235139 1.30380158134119 -66.3375992706862 0.00221830375589016 -0.00150414087594686 -0.001997222796385 0.999994413879285
5.103758	0.758096166105785 1.31316170343503 -67.7282432363619 0.00205179340279982 -0.00204491062907963 -0.00112130044753428 0.999995175573191
5.207869	0.713897391295228 1.48944562071462 -69.0805831428703 0.00305700065291595 -0.00192405350684415 -0.000734991146400845 0.999993206253485
5.311998	0.656187471978246 1.62877351275004 -70.4339183541856 0.00375684425421643 -0.0019247508715419 0.00114448591444313 0.999990435757925
5.416245	0.978197166335721 1.59773323041808 -71.9307817500899 0.00363640893031623 -0.0032452878293828 0.00301687430028964 0.999983571418277
5.520244	1.02627499748598 1.60604329093685 -73.3159600355806 0.0034684412618578 -0.00358007782794245 0.00551369320170319 0.999972375691067
5.624505	1.09207408680649 1.55808636896861 -74.7863242813541 0.00301431372040824 -0.00387673060734022 0.00664221238686956 0.999965882361594
5.728633	1.10041363060165 1.58607592449175 -76.2611547447591 0.00298645771578971 -0.00405048328931143 0.00768893735613314 0.999957776557475
5.832639	1.19654924700206 1.65184329060607 -77.6867180569953 0.00330926206689345 -0.00437370437896034 0.00741097214792092 0.999957497589973
5.936757	1.22355026565846 1.63673698989206 -79.0740059213166 0.00306596915713489 -0.00452449197017086 0.00691443781305424 0.99996115892332
6.040889	1.07534047155265 1.64169601469237 -80.5689952226052 0.00278125104313003 -0.00377267632892288 0.00663182026728995 0.999967024714263
6.145012	1.15724282482178 1.66105895668005 -81.9424635891414 0.00275889871822887 -0.00409031542192476 0.00634619408336778 0.999967691287208
6.24901	1.0921861588741 1.72509898213361 -83.2735389441714 0.00292897710686304 -0.00381885152317556 0.00648915883976972 0.999967363609285
6.353135	1.0183804038527 1.73694652653119 -84.5668429005256 0.002775192112744 -0.00347533892752125 0.00638863081925505 0.999969702403194
6.45726	0.894154214625297 1.79053681092803 -85.9931850206555 0.002940785253448 -0.00274973296353508 0.00638424972094596 0.999971515647432
6.561386	0.623198164900012 1.78677321423182 -87.2735236925696 0.00301720559609173 -0.00163370239863021 0.00593179730869157 0.999976520358129
6.665511	0.641241779111363 1.91805400520837 -88.7001045999317 0.0035280456959504 -0.00138210997875618 0.00474013362329674 0.999981586729879
6.769636	0.571855745597837 2.04008221100012 -90.0279312390528 0.00404005531707005 -0.000956828801425821 0.003507322097849 0.999985230452621
6.873636	0.686212349517335 1.93169726157258 -91.4677641675685 0.00348799743377422 -0.00101392731140432 0.00231926817429744 0.999990713367102
6.977759	0.678082971593647 1.93066394367232 -92.8414315470038 0.00332039078493093 -0.000926220239044608 0.00171981400906294 0.999992579652908
7.081885	0.596568244871579 1.96754533043491 -94.1968489543252 0.00333760026730597 -0.000647857023895036 0.00130448486916178 0.999993369490497
7.186013	0.602363740123885 1.92871624954491 -95.5796009324621 0.00299133122382297 -0.000613720948979918 0.00143698013518901 0.999994305169883
7.290011	0.552616130878664 1.97847808752631 -96.9542196255403 0.00295995435626155 -0.000390717914139582 0.00146374397297079 0.99999447171637
7.394135	0.56665105060735 1.92510716012559 -98.3340936676203 0.00255497960268207 -0.000439046587382928 0.00194476333564149 0.999994748592658
7.498256	0.623846643818349 2.02432873341223 -99.5900569099995 0.00288294395514776 -0.00065949743999691 0.00243881958809007 0.999992652901158
7.602386	0.694312546149907 2.23385235928985 -100.898859443044 0.00377251721235851 -0.00100692387898387 0.00263959133670111 0.999988893326201
7.706383	0.737358214064289 2.3485032479124 -102.205899546683 0.00422708324721565 -0.00112340548417247 0.00350964605837666 0.999984275932319
7.810511	0.785528689497939 2.24106252316963 -103.541665669177 0.00358038139052142 -0.0012986857469893 0.00306684789160329 0.99998804429275
7.914632	0.794280313112083 2.05273429228038 -104.887989990945 0.00250729482707212 -0.00129271735255305 0.00308550227324801 0.999991260976924
8.018763	0.866592197959044 1.98423381896836 -106.236844077823 0.002072758665049 -0.0014967978955872 0.00250885154218452 0.999993584445178
8.12276	0.848908516883615 2.22418572694887 -107.526533566675 0.00300311136307837 -0.00147901264158 0.00138655206854628 0.999993435637009
8.226883	0.952499143543616 2.42635381956941 -108.864786832283 0.00384873154158876 -0.00187176482128969 0.000246806963121779 0.999990811381933
8.331011	1.00486133253681 2.44833787827094 -110.250887269076 0.0039071749170832 -0.00218017538918018 -9.49008882667324e-06 0.999989990314592
8.435138	1.14439661291951 2.27399359772809 -111.585370358498 0.00304294695644206 -0.00274168488303725 -7.47751216071021e-05 0.999991608988047
8.539282	1.19293636627193 2.14599429782318 -112.894898409277 0.00226784088172636 -0.00297634435208178 0.000573798266485152 0.999992834488119
8.643387	1.30306453124544 1.93794642022602 -114.251373945329 0.0012581865551598 -0.00349177032622772 0.00153472589386071 0.99999193452898
8.747509	1.52544391786204 1.92421304353908 -115.592122454157 0.00109118290404161 -0.0043787638036033 0.00297130220779791 0.999985403448776
8.851635	1.7117508254978 2.19818511078247 -116.957269567184 0.00215847009355987 -0.00514570649871448 0.00367063443776008 0.999977694328383
8.955763	1.89975699658895 2.47533130908544 -118.321542729739 0.00322575249898449 -0.00591263778873748 0.00436995853202515 0.999967768829387
9.059886	2.03470142990565 2.55488766676861 -119.653302026613 0.00347426827787528 -0.00643175149552791 0.00395402657277276 0.999965463256854
9.164012	2.13530164263086 2.45207416197803 -120.990860958271 0.00296383418098778 -0.00686039436233892 0.00471645524974372 0.99996095210064
9.268135	2.29555125107994 2.37754101608558 -122.336682359894 0.00257555393715066 -0.00751535000649539 0.0057354526158169 0.999951994157464
9.372259	2.47222575761274 2.43500573231334 -123.703977797693 0.00265510953320675 -0.00816068420793921 0.00652050543778087 0.999941916630892
9.476392	2.60807675710089 2.3092999553768 -125.046330689649 0.00206878534204663 -0.00866220530300616 0.00686330173205641 0.999936788710083
9.580513	2.80956750068902 2.21745198522723 -126.385326872859 0.00160888734959055 -0.00936884313970706 0.00771536903164574 0.999925051861601
9.68464	2.97092299772986 2.20208466992216 -127.725355840426 0.00148488623007044 -0.00992883494399879 0.00708940278521614 0.999924474006756
9.788784	3.0571335993111 2.36397124470142 -129.079416434489 0.00201292848495337 -0.0103045170892659 0.0070836881485544 0.99991978998752
9.892888	3.23092979338752 2.51320758121161 -130.383233759247 0.00249236520567594 -0.0109111723961131 0.0066693612801025 0.999915123424353
9.99701	3.24221953621319 2.57116058562222 -131.745883367387 0.00262871006789548 -0.0109852367806069 0.00599298325934675 0.999918245962092
10.10114	3.28931186820084 2.57204327294481 -133.080651541529 0.00257932586874637 -0.0111296030189363 0.00479150118336043 0.999923257320837
10.20526	3.22946011728841 2.74498603574743 -134.480859568811 0.00310529868911287 -0.0108830886230478 0.00432443361718576 0.999926604694547
10.30939	3.19563973611286 2.7572406126957 -135.811825206534 0.00306392395179113 -0.010708621864518 0.00350858759844457 0.999931811475585
10.41339	3.00625573084836 2.73750965167604 -137.186619409631 0.00290278557417434 -0.0100067485971843 0.0033090614057123 0.99994024268005
10.51751	2.92085050691579 2.91191475920435 -138.548300165307 0.00344849715290731 -0.00964533302588037 0.0027114287543667 0.99994386021032
10.62164	2.84865421409 2.90994295824687 -139.963633651406 0.00341121974441417 -0.00925792506636579 0.00157424939818772 0.999950086825414
10.72576	2.68255922425999 2.98402532882355 -141.287193920695 0.00358732168970083 -0.00861833722939519 0.000864297028686487 0.999956053222911
10.82989	2.56165670485723 2.96862060760192 -142.66046877121 0.0034191311265392 -0.00819863066278402 0.000976145345706137 0.999960068771678
10.93402	2.45157850547169 2.93611521847949 -144.015667291875 0.00320990866970841 -0.00778920874105735 0.00112519985366631 0.99996387866703
11.03814	2.25264229565486 2.54261284063469 -145.395669678392 0.00181169911715125 -0.00709522272770205 0.000172303244346657 0.999973172576317
11.14227	2.1487514414443 2.50197767130347 -146.747013934219 0.00162047025687109 -0.00668501051767049 -0.0026159278669549 0.999972920449309
11.24639	1.79570029194981 2.79997922644276 -148.125481606838 0.00259751764008149 -0.00556790192901085 -0.00627554366486261 0.999961433717285
11.35052	1.54835713468905 2.99172822291663 -149.434853367238 0.00319518630386709 -0.00472786957379667 -0.00956271903284697 0.999937994296884
11.45464	1.32629709046757 2.59271405905349 -150.808775264069 0.00178684637688667 -0.00397753824389032 -0.0118502690597617 0.999920275568385
11.55878	1.36626025306614 2.17306232575136 -152.148732545508 0.000326807565718334 -0.00413576116688152 -0.0115017543113807 0.99992524636802
11.66302	1.45312356223469 1.77730008668832 -153.472107907757 -0.00101878903433463 -0.00447860096082071 -0.00931491359764429 0.99994606683911
11.76716	1.58531649970025 1.86837995492137 -154.81556816939 -0.000833324671086528 -0.0048608952920374 -0.00973772088080381 0.999940425254925
11.87126	1.7030987042056 2.42474767547623 -156.077373812889 0.000934458057967185 -0.00517788816914833 -0.0118141154058028 0.999916367972554
11.97539	1.88896302780581 2.86513535123608 -157.394104277862 0.00227695594266674 -0.00566882590094004 -0.0139682943624443 0.999883776564629
12.07964	1.9222199598506 3.07405652925258 -158.733134731516 0.00286287295671312 -0.00570169789653919 -0.0160289968023019 0.999851171855613
12.18377	1.95997780120036 3.06042041033551 -160.097038926293 0.00275324530137527 -0.00580098215570085 -0.0168459648092552 0.999837477651236
12.28789	2.16076503668986 3.21058736184515 -161.373426998653 0.00314427785454864 -0.0063574607421958 -0.0158825437224506 0.999848709062821
12.39202	2.45208536886238 3.05529520892948 -162.716821027945 0.00259639980559669 -0.00723276330477547 -0.013646324505345 0.999877354314279
12.49626	2.45999329556431 2.73282303596154 -164.041401431357 0.00155856580929276 -0.00730785548230295 -0.0120551586207262 0.999899414577035
12.60039	2.66503458188164 2.67246553056565 -165.36692920956 0.00131758291321011 -0.00789005117157785 -0.0107161267381122 0.999910583850131
12.70452	2.55332704713333 3.01787308537126 -166.704931086522 0.00226472560049585 -0.00762701142607679 -0.0100241379429369 0.999918104833172
12.80864	2.57307674507916 2.97401446769351 -168.058832034711 0.00204892442114684 -0.00766436644076165 -0.00884527463828785 0.999929407764544
12.91279	2.45033554103888 2.55564804633589 -169.477596895384 0.000734788057195036 -0.00732441477449987 -0.00769047026670053 0.999943333245339
13.01689	2.40406902476753 2.08099192457971 -170.829304896245 -0.000731065964654814 -0.00717749638926139 -0.00556098231223743 0.999958511421279
13.12114	2.21552764236887 1.8604768455749 -172.240146271563 -0.00145213618904798 -0.00666671707141348 -0.00308042755896409 0.999971978182405
13.22527	2.40824003082234 2.08945029098966 -173.594852570285 -0.000867199322489664 -0.00715680455267813 -0.000625861663968184 0.999973817862802
13.32939	2.6182300182228 2.46893488353197 -175.001153603057 0.000160930445101662 -0.00768618492445647 0.000458837929735009 0.999970342625447
13.43352	2.64511299207655 2.82856282734235 -176.365794122814 0.00113188732611864 -0.00774064778672032 0.00104518171031881 0.999968853914018
13.53764	2.44803879489877 3.19027990687986 -177.798271912748 0.00204062687407423 -0.00718035039596034 -0.0013159410474744 0.999971272942034
13.64177	2.12970240992012 3.19740861938196 -179.202119744526 0.00200210813469843 -0.00625784281126017 -0.00216124699898973 0.999976079702798
13.74591	1.68949306058142 2.44507080630944 -180.558703620234 -0.000138295222618465 -0.00509501017548735 -0.00228023403649518 0.999984411017733
13.85002	1.47616080129759 1.7233484241008 -181.975155590523 -0.00218723215721729 -0.00449995050010685 -0.00139488380387652 0.999986510289094
13.95415	1.42949831760659 1.61367582465323 -183.355791206583 -0.00257701633627525 -0.00431962194391932 0.00150839492439927 0.999986212203857
14.0584	1.45411357096923 1.80689657329806 -184.775450697545 -0.00210951115868237 -0.00436301629588525 0.00303514742687936 0.999983650832138
14.16252	1.56200723908538 2.47086232570939 -186.116704556896 -0.000418262238918424 -0.00463596877003948 0.00469053011664644 0.999978165650374
14.26664	1.48096928927086 2.8593870316764 -187.54664811125 0.000577916932723337 -0.00445175642465364 0.00487842287846723 0.999978024192019
14.37077	1.48848512508265 3.09244655067338 -188.926307843806 0.00115352995263506 -0.00446348172836707 0.00377063916167608 0.999982264332634
14.47489	1.4496658943 3.22417443362654 -190.371525107194 0.00145268801407404 -0.00435986676451118 0.00288003725682753 0.99998529321422
14.57901	1.37690649804777 3.29390615424846 -191.799265636015 0.00158556193543586 -0.00419866179144886 0.00161944694707671 0.999988617247264
14.68314	1.44155023500279 3.35816149424538 -193.209165299068 0.00168922016646886 -0.00435838734659167 0.000259164115131305 0.999989041854423
14.78729	1.57139776641717 3.58897766150475 -194.634910576922 0.0022435684524406 -0.00460467990598418 -0.00179629491719577 0.999985268215554
14.89139	1.62838028296606 3.89652850987092 -196.091609021916 0.00297787726603999 -0.00472640436949544 -0.0038103379272061 0.999977137075446
14.99552	1.65409478466482 3.85932174259524 -197.526923954988 0.0028211630557895 -0.0047832499321097 -0.00500818887721072 0.999972039410738
15.09964	1.68054586565425 3.02071372774482 -198.99086775035 0.000650564167619495 -0.00487675633766877 -0.00396113151311711 0.999980051526541
15.20379	1.74201282194318 2.18532906629286 -200.370183382469 -0.00152640343974401 -0.00502211481504393 -0.00083016458103743 0.999985879541352
15.30802	2.02455798466869 2.1655490390357 -201.808632709672 -0.00163926775523748 -0.00571763672833172 0.00382327425450864 0.999975001690264
15.41214	2.31143733462186 3.07381746206101 -203.215348485785 0.000498164982344432 -0.00640669223103258 0.00736148550096545 0.999952256189027
15.51627	2.55642194791982 3.53893338086219 -204.646648974236 0.00157736814747763 -0.00697390767246273 0.0078433931402077 0.999943677266651
15.62039	2.45114900598228 3.67381375592122 -206.132914594939 0.00184818138733865 -0.00669024098727755 0.00663147266907387 0.999953923174129
15.72452	2.24802217172499 3.67157193639246 -207.602951756118 0.00181013206249073 -0.00616047890531976 0.00510601365429253 0.999966349706897
15.82864	1.98675430446349 3.63331685003572 -209.071596583907 0.00165603124479972 -0.0055275980854437 0.00373110251761204 0.999976390768265
15.93265	1.75200622461792 3.45821614935965 -210.548031626773 0.00119864681356478 -0.00499078474643487 0.0039625323441939 0.999978976604435
16.03677	1.65733592299251 3.62557505327238 -212.013832583773 0.00151394433035182 -0.00476811184669436 0.00433606396558501 0.999978085575513
16.1409	1.67945396376658 3.810582031112 -213.475631039654 0.00189059454435138 -0.0048023165463744 0.00503659690374228 0.999973997711784
16.24502	1.58288089197498 3.77418013435725 -214.927689856531 0.00175017440383325 -0.00456008283632759 0.00444150280698508 0.999978207555993
16.34914	1.49462292184143 3.54352636497954 -216.405573585046 0.00116188687713779 -0.00434238943009576 0.00431362597676223 0.999980592963611
16.45327	1.60777849169707 3.44502227035486 -217.905074189798 0.000888367393487641 -0.00454352450924543 0.00447037642004476 0.999979291247109
16.55739	1.48004072384133 3.36367714487987 -219.391028327212 0.0006620409697132 -0.00423097890850447 0.00472332302419177 0.99997967516287
16.66152	1.48115886393919 3.34838902378319 -220.86804411292 0.000553024459450428 -0.00422057684147901 0.00497510375407714 0.999978564389112
16.76565	1.45568851810091 3.30323005435245 -222.365216870508 0.000400810475817814 -0.00413862118976467 0.00495190095460083 0.999979094702757
16.86965	1.43349833463494 3.22741711052696 -223.893369036367 0.000188955145905592 -0.00403157796607476 0.00536953293539016 0.99997743914106
16.97377	1.27938459234881 3.2540358152801 -225.351358073314 0.000183208731002522 -0.00371226410487502 0.00517912340958698 0.99997968089881
17.07789	1.45834440599067 3.1143206800838 -226.930259586935 -0.000120915691139874 -0.00399681930208982 0.00568537598337135 0.999975843365624
17.18203	1.46412919944613 3.0624192765206 -228.415109491977 -0.000278576327330089 -0.00396662883682273 0.00531677034094451 0.999977959859138
17.28614	1.47115519939361 3.166803267804 -229.914890271159 -0.000134048479844927 -0.00396525824079634 0.00447996943659444 0.999982094155659
17.39027	1.62992079095707 3.22739600445603 -231.380171598384 -4.7045087995525e-05 -0.00427302418050157 0.00387667136826466 0.999983355096581
17.4944	1.49585812354233 3.5116312565456 -232.909494972699 0.000505858527473886 -0.00399441192467933 0.00303186869664442 0.999987298195698
17.59842	1.5273490638203 3.54396747895892 -234.385149486238 0.000527673069837962 -0.00404835002696906 0.00298809198516909 0.999987201782842
17.70252	1.42465856046698 3.6245582428879 -235.936914964182 0.000589120924339203 -0.00383603152114936 0.00370704597927978 0.999985597700693
17.80664	1.64055845170419 3.45291707264994 -237.45156385229 0.00017948695366787 -0.00424851500824022 0.00405832190550087 0.999982723814752
17.91065	1.64871714081329 3.78804249881693 -239.001116089795 0.000831639369775062 -0.0042980048265734 0.00443831960675867 0.999980568235972
18.01477	1.95854172897354 4.08699804506981 -240.440670255147 0.00144218719796829 -0.00492254454954802 0.00464564208772253 0.99997605304369
18.1189	1.84999473684277 4.27184861450192 -242.049129907691 0.00174585123411028 -0.00471506175123984 0.00478483980444153 0.999975912461993
18.22302	2.14648352599217 3.96271028881097 -243.540373954512 0.00103909215707463 -0.00528817360173719 0.00534132403498255 0.999971212468139
18.32702	2.20838327679156 3.7638251482762 -245.067973765498 0.000575538510467136 -0.00537908181244828 0.00486737870660374 0.999973521078836
18.43115	2.23341129846147 3.98862486523797 -246.565607388968 0.000977433033718338 -0.00544180023400481 0.00496007043124856 0.999972414187609
18.53536	2.25295870044483 4.3351678839382 -248.067527243271 0.00161565566715688 -0.00545325338034075 0.0046582823691873 0.999972975679695
18.63942	2.27142647874349 4.43888281170349 -249.591124530564 0.00177590307807365 -0.00547232730551858 0.0048828395205536 0.999971528434853
18.74348	2.24534060410303 4.45800652322648 -251.164437928134 0.00175213433100877 -0.00538916071277606 0.00506515040841119 0.999971115194553
18.84754	2.13617908696886 4.54772988552531 -252.731752026159 0.00187373796502385 -0.00519197521864842 0.00575132544057391 0.999968226872756
18.95165	2.29334119331618 4.5121853614541 -254.293510846654 0.00174536585144517 -0.00548678024950043 0.00649714053984558 0.999962317342681
19.05565	2.25912832291181 4.67719453560716 -255.83514742766 0.00201221698385151 -0.00539568769812358 0.00641051300008739 0.999962870740784
19.15965	2.36573295641569 4.73561964852519 -257.410601895269 0.00206565389576694 -0.00557433104379439 0.00598020170024473 0.999964447915535
19.26377	2.40385818096226 4.8989890254206 -258.932220807793 0.00234231538135132 -0.00563225344887437 0.00529935764197065 0.999967353511266
19.36787	2.40339598152665 5.10647229910305 -260.454123496279 0.00269383300922588 -0.00560037848484208 0.00424322138798865 0.999971686647576
19.47178	2.3346344483013 4.23428227124155 -262.037863487593 0.00149480495014486 -0.00523649604478196 -0.00577035140232525 0.999968523360625
19.5759	2.2334665604256 4.38397045389661 -263.572320377123 0.00170430078252837 -0.00502499437191003 -0.00699651870168679 0.999961446015026
19.67991	2.3937244783747 5.11924721865175 -265.119507246488 0.00280175925428566 -0.00539731536445952 -0.00299537448888462 0.999977023167837
19.78402	2.47774536006242 5.65665641243696 -266.646007938455 0.00376197148906356 -0.0055333506843267 -0.00386284225914302 0.999970153579796
19.88807	2.66110562830467 5.65222670774972 -268.212896154812 0.00356277303539882 -0.00589867648834524 -0.00172607852334159 0.999974766140084
19.99213	2.89404926419219 5.50229842115419 -269.730537055749 0.00322453784176105 -0.00632276559718618 -0.00190071107319518 0.999973005779819
20.09615	3.1037584249453 5.49757988862174 -271.268749613581 0.00313394989418597 -0.006699405537674 -0.000675438064218244 0.999972419673125
20.20015	3.57543633550351 5.65520001460227 -272.726738781659 0.00334872098125838 -0.00753559319763836 0.000602161360165662 0.999965818568138
20.30427	3.69845819650578 5.62469825628182 -274.353523364763 0.00323609446208409 -0.0077592405718153 0.00150304366446356 0.999963530704057
20.40827	4.00765145141117 5.53517881169701 -275.891752039514 0.00301984839178633 -0.00830714451895615 0.00223028081030203 0.999958447993285
20.51231	4.27002546061864 5.45670611460218 -277.441418233985 0.00287162454814622 -0.008736822476142 0.00170771968189282 0.999956251742527
20.6164	3.99729785670981 5.20856681415657 -278.871076805656 0.00240831694025552 -0.0084102484568441 0.00199905595654126 0.999959734942209
20.72042	4.52597248517465 5.16689215216837 -280.545250730961 0.00228947891062104 -0.00918849847775703 0.000816850709479935 0.999954830248327
20.82452	4.72440688164323 5.1636951521156 -282.094043357029 0.00225334291913396 -0.0095325756698905 0.000655463909987933 0.999951810245798
20.92869	5.04041123658169 5.66612816360458 -283.635952258423 0.00307880748404156 -0.0100577470965026 0.000169338945221546 0.999944665465115
21.03278	5.13480895544454 5.67158037462349 -285.17100543879 0.00304810534816979 -0.0101977377607136 -0.000207201624320685 0.999943334527431
21.13678	5.25261045948723 5.05653014017056 -286.729415321679 0.00193069656220642 -0.0103692417427616 -0.000560293304788189 0.999944217098073
21.24088	5.25871074039905 4.60690473606257 -288.27149405691 0.00109740148938106 -0.0103597589442565 -0.00133028628355922 0.999944849200691
21.34492	4.93765589426436 4.62832771953631 -289.810504505333 0.00106922660605116 -0.00982589138535467 -0.00113116921820187 0.999950513310108
21.4489	4.77683333877963 4.73479810744981 -291.378067037687 0.00121201117001722 -0.00950763859602131 -0.00183764684918753 0.999952378311742
21.5529	4.50115421848804 4.48873072086011 -292.932191960363 0.000756443737290366 -0.00901317773818935 -0.00194186136861516 0.999957208881639
21.65702	4.34676173579569 4.39322435842353 -294.516532971283 0.000552731160314596 -0.00873374260411782 -0.00190421217033266 0.999959894297966
21.76102	4.0844637923887 4.55857957259375 -296.006991525199 0.000785355804405783 -0.00828492399000546 -0.00181952576472238 0.999963715630088
21.86503	3.77694338807465 4.60974163137162 -297.575508810179 0.000831489683391279 -0.00776149761763091 -0.00211522902304714 0.999967296258142
21.96915	3.50627119652534 5.07030998390118 -299.164045428769 0.00154885072863035 -0.0073051914600532 -0.00195172364991075 0.999970212563328
22.07317	3.30533104942945 5.58276729284185 -300.695381089526 0.00234391292194581 -0.00695185214573355 -0.00129830935719938 0.999972245723236
